Company_id,State_id,Company Name,Rating,Size,Founded,Type of ownership,Industry,Sector,Revenue,Headquarter
336,336,Sony Playstation Network,3.5,5001 to 10000 employees,1994.0,Subsidiary or Business Segment,Video Games,Media,10000000000.0,CA
338,338,Dell,4.1,10000+ employees,1984.0,Company - Public,IT Services,Information Technology,10000000000.0,TX
339,339,Stamps.com,3.2,1001 to 5000 employees,1996.0,Company - Public,Computer Hardware & Software,Information Technology,300000000.0,CA
340,340,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
341,341,Unico American Corporation,3.4,51 to 200 employees,1976.0,Company - Public,Insurance Carriers,Insurance,37500000.0,CA
344,344,Nox Solutions,3.6,Unknown,0.0,Company - Private,"Department, Clothing, & Shoe Stores",Retail,1000000.0,CA
345,345,Evolent Health,2.9,1001 to 5000 employees,2011.0,Company - Public,Health Care Services & Hospitals,Health Care,37500000.0,VA
347,347,Apollo Global Management,3.0,1001 to 5000 employees,1990.0,Company - Public,Venture Capital & Private Equity,Finance,1500000000.0,NY
352,352,Odesus,3.8,51 to 200 employees,2001.0,Company - Private,Consulting,Business Services,7500000.0,CA
354,354,Cenergy,3.5,51 to 200 employees,0.0,Company - Private,Construction,"Construction, Repair & Maintenance",17500000.0,WV
355,355,Robert Half,3.5,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,3500000000.0,CA
356,356,Park Computer Systems Inc,3.9,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,3000000.0,CA
357,357,Molina Healthcare,3.1,10000+ employees,1980.0,Company - Public,Insurance Carriers,Insurance,10000000000.0,CA
358,358,Intelliswift Software Inc,3.0,201 to 500 employees,1998.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,CA
362,362,Honda,3.8,10000+ employees,1948.0,Company - Public,Transportation Equipment Manufacturing,Manufacturing,10000000000.0,Japan
363,363,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
365,365,Cenergy International,3.2,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,17500000.0,TX
368,368,"TEKsystems, Inc",3.9,1001 to 5000 employees,1983.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,3500000000.0,MD
369,369,Delta Computer Consulting Inc,2.6,51 to 200 employees,0.0,Contract,Computer Hardware & Software,Information Technology,17500000.0,CA
370,370,"Ames IT and Numeric Solutions, LLC",3.6,1 to 50 employees,2011.0,Company - Private,Computer Hardware & Software,Information Technology,3000000.0,IA
372,372,Enterprise Solutions Inc,3.8,51 to 200 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,37500000.0,IL
373,373,King's Hawaiian,3.8,1001 to 5000 employees,1950.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,300000000.0,CA
374,374,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
375,375,PROLIM Global Corporation,3.3,201 to 500 employees,2005.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,37500000.0,MI
379,379,Rose International,4.5,1001 to 5000 employees,1993.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,MO
380,380,Vmware,4.2,10000+ employees,1998.0,Company - Public,Computer Hardware & Software,Information Technology,7500000.0,CA
381,381,Centaurus Technology Partners,3.7,1 to 50 employees,0.0,Company - Private,IT Services,Information Technology,3000000.0,TX
382,382,City of Hope,3.3,5001 to 10000 employees,1913.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,300000000.0,CA
383,383,Tristar Insurance Group,3.2,1001 to 5000 employees,0.0,Company - Private,Insurance Carriers,Insurance,300000000.0,CA
385,385,Career Movement,4.8,1 to 50 employees,1999.0,Company - Private,IT Services,Information Technology,3000000.0,CA
387,387,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
389,389,"iSpace, Inc",3.7,51 to 200 employees,2000.0,Company - Private,IT Services,Information Technology,7500000.0,CA
391,391,One Legacy,2.4,201 to 500 employees,1977.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,3000000.0,CA
392,392,HNTB,3.5,1001 to 5000 employees,1914.0,Company - Private,Architectural & Engineering Services,Business Services,300000000.0,MO
393,393,"American Honda Motor Co., Inc.",3.7,10000+ employees,0.0,Subsidiary or Business Segment,Transportation Equipment Manufacturing,Manufacturing,10000000000.0,CA
395,395,Sidebench,4.5,1 to 50 employees,2012.0,Company - Private,Internet,Information Technology,3000000.0,CA
396,396,Prosum,4.0,201 to 500 employees,1996.0,Company - Private,IT Services,Information Technology,37500000.0,CA
397,397,Northrop Grumman,3.8,10000+ employees,1939.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10000000000.0,VA
399,399,"Relevante, Inc.",3.1,51 to 200 employees,2002.0,Company - Private,Consulting,Business Services,17500000.0,PA
401,401,Diversant LLC,3.8,1001 to 5000 employees,2005.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,NJ
402,402,Athens Services,3.0,1001 to 5000 employees,1957.0,Other Organization,Transportation Management,Transportation & Logistics,1000000.0,CA
403,403,Keyrus Group,3.9,1001 to 5000 employees,1996.0,Company - Public,IT Services,Information Technology,300000000.0,France
404,404,TechLink Resources,4.5,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,1000000.0,CA
405,405,Turner Broadcasting,3.7,10000+ employees,2003.0,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,10000000000.0,NY
407,407,LHarris,3.4,10000+ employees,2019.0,Company - Public,Aerospace & Defense,Aerospace & Defense,10000000000.0,FL
409,409,Rose International,4.5,1001 to 5000 employees,1993.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,MO
411,411,Harbor Freight Tools,3.4,10000+ employees,1977.0,Company - Private,Home Centers & Hardware Stores,Retail,3500000000.0,CA
412,412,"Bluebeam, Inc.",3.5,201 to 500 employees,2002.0,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,300000000.0,CA
414,414,Tutor Perini,2.3,5001 to 10000 employees,1894.0,Company - Public,Construction,"Construction, Repair & Maintenance",7500000.0,CA
415,415,Enclipse,2.5,51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,7500000.0,MN
416,416,Hanmi Bank,2.6,501 to 1000 employees,0.0,Company - Public,Banks & Credit Unions,Finance,300000000.0,CA
418,418,Northeast Community Clinics,3.0,201 to 500 employees,0.0,Company - Private,Health Care Services & Hospitals,Health Care,37500000.0,CA
419,419,Capital Group,3.9,5001 to 10000 employees,1931.0,Company - Private,Investment Banking & Asset Management,Finance,1500000000.0,CA
421,421,Wellth Inc.,5.0,1 to 50 employees,2014.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,3000000.0,NY
424,424,Stamps.com,3.2,1001 to 5000 employees,1996.0,Company - Public,Computer Hardware & Software,Information Technology,300000000.0,CA
425,425,NBC Universal,3.8,10000+ employees,1906.0,Company - Public,TV Broadcast & Cable Networks,Media,10000000000.0,NY
426,426,Midcom,3.5,51 to 200 employees,1979.0,Company - Private,Consulting,Business Services,17500000.0,CA
429,429,CJ Cheiljedang,3.0,10000+ employees,1953.0,Company - Private,Consumer Products Manufacturing,Manufacturing,10000000000.0,South Korea
430,430,Harbor Freight Tools,3.4,10000+ employees,1977.0,Company - Private,Home Centers & Hardware Stores,Retail,3500000000.0,CA
431,431,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
432,432,AppleOne,3.3,1001 to 5000 employees,1964.0,Company - Private,Staffing & Outsourcing,Business Services,1500000000.0,CA
433,433,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
434,434,Lorven Technologies Inc,4.0,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal,1000000.0,NJ
435,435,JM Eagle,2.5,1001 to 5000 employees,1983.0,Company - Private,Industrial Manufacturing,Manufacturing,1500000000.0,CA
439,439,NEXT Trucking,4.0,51 to 200 employees,2015.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,75000000.0,CA
441,441,Crystal Stairs,1.7,201 to 500 employees,1984.0,Nonprofit Organization,Social Assistance,Non-Profit,300000000.0,CA
445,445,TRISTAR Risk Management,2.6,1001 to 5000 employees,0.0,Company - Private,Insurance Agencies & Brokerages,Insurance,300000000.0,CA
446,446,UST Global,4.1,10000+ employees,1999.0,Company - Private,IT Services,Information Technology,1500000000.0,CA
448,448,"Login Consulting Services, Inc",3.8,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,CA
452,452,Kayne Anderson Rudnick,3.3,51 to 200 employees,0.0,Subsidiary or Business Segment,Investment Banking & Asset Management,Finance,17500000.0,CA
454,454,Abbott Laboratories,3.6,10000+ employees,1888.0,Company - Public,Health Care Services & Hospitals,Health Care,10000000000.0,IL
458,458,"Relevante, Inc.",3.1,51 to 200 employees,2002.0,Company - Private,Consulting,Business Services,17500000.0,PA
459,459,Turner Broadcasting,3.7,10000+ employees,2003.0,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,10000000000.0,NY
464,464,Stamps.com,3.2,1001 to 5000 employees,1996.0,Company - Public,Computer Hardware & Software,Information Technology,300000000.0,CA
465,465,Biola University,4.1,1001 to 5000 employees,1908.0,College / University,Colleges & Universities,Education,300000000.0,CA
466,466,PEAK Technical Staffing USA,3.9,51 to 200 employees,1968.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,PA
468,468,First Professional Services,5.0,51 to 200 employees,2018.0,Subsidiary or Business Segment,Internet,Information Technology,3000000.0,NJ
470,470,City of Hope,3.3,5001 to 10000 employees,1913.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,300000000.0,CA
476,476,Morgan Stanley,3.8,10000+ employees,1935.0,Company - Public,Investment Banking & Asset Management,Finance,10000000000.0,NY
477,477,RemX,3.5,51 to 200 employees,2002.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,300000000.0,GA
479,479,IT Resonance Inc,4.3,51 to 200 employees,2004.0,Company - Private,IT Services,Information Technology,7500000.0,IL
481,481,Kforce,4.1,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1500000000.0,FL
482,482,BlackLine,3.9,501 to 1000 employees,2001.0,Company - Public,Computer Hardware & Software,Information Technology,300000000.0,CA
483,483,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
484,484,IT Trailblazers,3.9,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,37500000.0,NJ
485,485,"Login Consulting Services, Inc",3.8,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,7500000.0,CA
488,488,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
490,490,PROLIM Global Corporation,3.3,201 to 500 employees,2005.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,37500000.0,MI
492,492,AppleOne,3.3,1001 to 5000 employees,1964.0,Company - Private,Staffing & Outsourcing,Business Services,1500000000.0,CA
494,494,Siri InfoSolutions,3.4,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,17500000.0,NJ
496,496,Management Consulting & Research,3.7,201 to 500 employees,1977.0,Company - Private,Aerospace & Defense,Aerospace & Defense,300000000.0,VA
497,497,"Sterling Bank and Trust, FSB",3.3,201 to 500 employees,1984.0,Company - Public,Banks & Credit Unions,Finance,75000000.0,MI
498,498,Prosum,4.0,201 to 500 employees,1996.0,Company - Private,IT Services,Information Technology,37500000.0,CA
500,500,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
501,501,Robert Half,3.5,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,3500000000.0,CA
502,502,CyberCoders,4.2,201 to 500 employees,1999.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,300000000.0,CA
505,505,Solekai Systems Corp,4.2,1 to 50 employees,2002.0,Company - Private,Computer Hardware & Software,Information Technology,17500000.0,CA
508,508,Two International Inc.,4.0,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,3000000.0,NJ
509,509,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
510,510,Wedbush Securities,3.3,501 to 1000 employees,1955.0,Company - Private,Investment Banking & Asset Management,Finance,300000000.0,CA
511,511,Turner Broadcasting,3.7,10000+ employees,2003.0,Subsidiary or Business Segment,TV Broadcast & Cable Networks,Media,10000000000.0,NY
512,512,Enclipse,2.5,51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,7500000.0,MN
513,513,Q Analysts,4.3,201 to 500 employees,2003.0,Company - Private,Consulting,Business Services,37500000.0,CA
514,514,"ConsultNet, LLC",4.3,201 to 500 employees,1996.0,Company - Private,Staffing & Outsourcing,Business Services,75000000.0,UT
515,515,TechLink Resources,4.5,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,1000000.0,CA
516,516,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
517,517,"The Judge Group, Inc.",3.5,1001 to 5000 employees,1970.0,Company - Private,Staffing & Outsourcing,Business Services,300000000.0,PA
518,518,First American Financial Corporation,3.4,10000+ employees,1889.0,Company - Public,Insurance Carriers,Insurance,7500000.0,CA
519,519,University of Southern California,4.2,10000+ employees,1880.0,College / University,Colleges & Universities,Education,3500000000.0,CA
520,520,MedPOINT Management,3.0,1 to 50 employees,1996.0,Company - Private,Health Care Services & Hospitals,Health Care,7500000.0,CA
521,521,Beckman Coulter Diagnostics,3.4,10000+ employees,1935.0,Subsidiary or Business Segment,Health Care Products Manufacturing,Manufacturing,3500000000.0,CA
522,522,University of Southern California,4.2,10000+ employees,1880.0,College / University,Colleges & Universities,Education,3500000000.0,CA
523,523,Farmers and Merchants Bank of Long Beach,3.2,501 to 1000 employees,0.0,Company - Public,Investment Banking & Asset Management,Finance,300000000.0,CA
527,527,"Tentek, Inc.",2.6,51 to 200 employees,1992.0,Company - Private,Consulting,Business Services,17500000.0,CA
528,528,IBM,3.7,10000+ employees,1911.0,Company - Public,IT Services,Information Technology,10000000000.0,NY
529,529,Tecolote Research,3.8,501 to 1000 employees,1973.0,Company - Private,Aerospace & Defense,Aerospace & Defense,75000000.0,CA
531,531, Cents Only,2.8,10000+ employees,1982.0,Company - Private,General Merchandise & Superstores,Retail,1500000000.0,CA
532,532,Robert Half,3.5,10000+ employees,1948.0,Company - Public,Staffing & Outsourcing,Business Services,3500000000.0,CA
533,533,TechLink Resources,4.5,1 to 50 employees,0.0,Company - Private,Consulting,Business Services,1000000.0,CA
534,534,Pharmavite,3.6,1001 to 5000 employees,1971.0,Company - Private,Consumer Products Manufacturing,Manufacturing,1500000000.0,CA
537,537,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
538,538,VC,4.6,51 to 200 employees,2000.0,Company - Private,Consulting,Business Services,17500000.0,CA
543,543,"iSpace, Inc",3.7,51 to 200 employees,2000.0,Company - Private,IT Services,Information Technology,7500000.0,CA
546,546,Lorven Technologies Inc,4.0,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal,1000000.0,NJ
548,548,Disys,3.4,1001 to 5000 employees,1994.0,Company - Private,IT Services,Information Technology,300000000.0,VA
549,549,"Staffigo Technical Services, LLC",5.0,51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,75000000.0,IL
