Job_id,Job Title,Rating,Company_id,Company Name,Size,Founded,Type of ownership,Industry,Sector,Revenue,Easy Apply,Min_Salary,Max_Salary,Avg_Salary,State_id,City,State,Headquarter
218,Business Analyst,4.1,218,APN Software Services Inc.,51 to 200 employees,0.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,69000.0,131000.0,100000.0,218,Secaucus,NJ,CA
219,Business Analyst,3.6,219,"Cyberthink, Inc",201 to 500 employees,1996.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,69000.0,131000.0,100000.0,219,Ridgefield Park,NJ,NJ
220,Business Analyst/Capital Markets,4.5,220,InfoSmart Technologies Inc,51 to 200 employees,1998.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,5  10  ,0.0,69000.0,131000.0,100000.0,220,New York,NY,GA
221,Business Analyst from Insurance Domain or Retirement Domain,3.6,221,Synechron,5001 to 10000 employees,2001.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,69000.0,131000.0,100000.0,221,Harrison,NJ,NY
222,Business Analyst,4.1,222,Kforce,10000+ employees,1966.0,Company - Public,Staffing & Outsourcing,Business Services,1  2  ,0.0,69000.0,131000.0,100000.0,222,Madison,NJ,FL
223,Product Management Analyst,2.7,223,comScore,1001 to 5000 employees,1999.0,Company - Public,Advertising & Marketing,Business Services,1  2  ,0.0,69000.0,131000.0,100000.0,223,New York,NY,VA
224,Business Analyst,3.9,224,STAND  Technology Services,51 to 200 employees,2009.0,Company - Private,Consulting,Business Services,10  25  ,0.0,69000.0,131000.0,100000.0,224,Lake Hiawatha,NJ,CA
225,Product Analyst,3.4,225,Plymouth Rock Assurance,1001 to 5000 employees,1982.0,Company - Private,Insurance Carriers,Insurance,10  25  ,0.0,69000.0,131000.0,100000.0,225,Woodbridge,NJ,MA
226,Business System Analyst,4.2,226,ITBMS Inc.,51 to 200 employees,0.0,Company - Private,IT Services,Information Technology,1  5  ,0.0,69000.0,131000.0,100000.0,226,Newark,NJ,NJ
227,Business Analyst,4.5,227,Frontend Arts,1 to 50 employees,2013.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,1  5  ,0.0,69000.0,131000.0,100000.0,227,Union,NJ,TX
230,System/Business Analyst,5.0,230,Crossfire Consulting,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,69000.0,131000.0,100000.0,230,New York,NY,NY
232,Oracle BI Business System Analyst,4.7,232,"UTC Associates, Inc.",1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal,1  5  ,0.0,69000.0,131000.0,100000.0,232,New York,NY,NY
234,Business Systems Analyst,3.8,234,Apex Systems,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2  5  ,1.0,69000.0,131000.0,100000.0,234,Summit,NJ,VA
235,Systems Support Analyst 5,3.6,235,Wells Fargo,10000+ employees,1852.0,Company - Public,Banks & Credit Unions,Finance,10  ,0.0,69000.0,131000.0,100000.0,235,New York,NY,CA
238,Technical Business Analyst,3.8,238,VLink Inc.,201 to 500 employees,2006.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,69000.0,131000.0,100000.0,238,New York,NY,CT
239,Contract Consultant Business Analyst for Massive Software Product Company,4.3,239,Gambit Technologies Inc,1 to 50 employees,2004.0,Company - Private,Staffing & Outsourcing,Business Services,5  10  ,0.0,69000.0,131000.0,100000.0,239,Whippany,NJ,NY
241,Data Business Analyst,3.5,241,Genuent,201 to 500 employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,55000.0,103000.0,79000.0,241,New York,NY,TX
242,Technical Business Analyst,3.9,242,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,55000.0,103000.0,79000.0,242,New York,NY,NJ
243,Data Analyst,4.1,243,NYU Langone Health,10000+ employees,1841.0,Hospital,Health Care Services & Hospitals,Health Care,5  10  ,0.0,55000.0,103000.0,79000.0,243,New York,NY,NY
245,Business Analyst,1.0,245,Incipient Corp.,51 to 200 employees,0.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,1  5  ,0.0,55000.0,103000.0,79000.0,245,Rutherford,NJ,MA
246,Business Analyst III,3.8,246,Apex Systems,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2  5  ,1.0,55000.0,103000.0,79000.0,246,New York,NY,VA
250,2021 Global Finance & Business Management Analyst Program - Summer Analyst Opportunity,3.9,250,JPMorgan Chase & Co.,10000+ employees,1799.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,55000.0,103000.0,79000.0,250,New York,NY,NY
251,Business Analyst II,4.0,251,Genesis,1001 to 5000 employees,1999.0,Company - Private,Consulting,Business Services,100  500  ,0.0,55000.0,103000.0,79000.0,251,New York,NY,NY
252,DATA ANALYST,3.7,252,Montefiore Medical,10000+ employees,1884.0,Nonprofit Organization,Health Care Services & Hospitals,Health Care,2  5  ,0.0,55000.0,103000.0,79000.0,252,New York,NY,NY
253,Business & Process Mining Analyst - Contract,3.4,253,Atlantic Partners,1 to 50 employees,0.0,Company - Private,Brokerage Services,Finance,5  10  ,0.0,55000.0,103000.0,79000.0,253,New York,NY,FL
254,BI Analyst,3.5,254,Genuent,201 to 500 employees,2006.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,55000.0,103000.0,79000.0,254,New York,NY,TX
256,Business Analyst&nbsp / Business Analyst,3.4,256,TECHNOCRAFT Solutions,1 to 50 employees,0.0,Company - Private,Advertising & Marketing,Business Services,1  5  ,0.0,55000.0,103000.0,79000.0,256,New York,NY,OH
259,Business Analyst III,3.6,259,Horizon Blue Cross Blue Shield of New Jersey,1001 to 5000 employees,1932.0,Nonprofit Organization,Insurance Carriers,Insurance,10  ,0.0,51000.0,95000.0,73000.0,259,Newark,NJ,NJ
263,Business Analyst/ Data analyst - Data Mining,3.8,263,LanceSoft Inc,1001 to 5000 employees,2000.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,51000.0,95000.0,73000.0,263,New York,NY,VA
264,Regulatory Business Analyst,3.5,264,Russell Tobin & Associates,51 to 200 employees,2010.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,10  25  ,0.0,51000.0,95000.0,73000.0,264,New York,NY,NY
265,Business Intelligence Analyst,5.0,265,The Connors Group,1 to 50 employees,2001.0,Company - Private,Staffing & Outsourcing,Business Services, 1  ,0.0,51000.0,95000.0,73000.0,265,New York,NY,NJ
267,Business & Process Transformation Analyst,4.0,267,Zen & Art,201 to 500 employees,2003.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,51000.0,95000.0,73000.0,267,New York,NY,NJ
268,Enterprise Support Business Analyst,3.3,268,Macquarie Group,10000+ employees,1969.0,Company - Public,Investment Banking & Asset Management,Finance,5  10  ,0.0,72000.0,100000.0,86000.0,268,New York,NY,Australia
269,Software Business Analyst/Software Project Manager,4.6,269,Shinetech Software,201 to 500 employees,2001.0,Company - Private,IT Services,Information Technology,10  25  ,0.0,72000.0,100000.0,86000.0,269,New York,NY,China
270,Business Systems Analyst,3.6,270,Horizon Blue Cross Blue Shield of New Jersey,1001 to 5000 employees,1932.0,Nonprofit Organization,Insurance Carriers,Insurance,10  ,0.0,72000.0,100000.0,86000.0,270,Newark,NJ,NJ
273,Business Systems Analyst,3.9,273,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,72000.0,100000.0,86000.0,273,New York,NY,NJ
274,Business Analyst/PM,4.4,274,Black Systems LLC,201 to 500 employees,2007.0,Company - Private,Computer Hardware & Software,Information Technology,25  50  ,0.0,72000.0,100000.0,86000.0,274,New York,NY,CA
278,Salesforce Business Analyst,4.3,278,WinterWyman,51 to 200 employees,1972.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,72000.0,100000.0,86000.0,278,New York,NY,MA
280,Business Process Analyst (Retail),3.7,280,Momentum Resource Solutions,51 to 200 employees,1998.0,Contract,Staffing & Outsourcing,Business Services,10  25  ,0.0,72000.0,100000.0,86000.0,280,New York,NY,NJ
281,Senior Business Analyst,3.3,281,Ross Stores,10000+ employees,1957.0,Company - Public,"Department, Clothing, & Shoe Stores",Retail,10  ,0.0,72000.0,100000.0,86000.0,281,New York,NY,CA
282,HR Business Analyst (Workday),3.2,282,American International Group,10000+ employees,1919.0,Company - Public,Insurance Carriers,Insurance,10  ,0.0,72000.0,100000.0,86000.0,282,New York,NY,NY
284,Business Intelligence Analyst,5.0,284,ingenium.agency,1 to 50 employees,2016.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,72000.0,100000.0,86000.0,284,New York,NY,NY
286,Technology Business Analyst,3.6,286,Prospect Infosys,51 to 200 employees,0.0,Company - Private,Consulting,Business Services,5  10  ,0.0,72000.0,100000.0,86000.0,286,New York,NY,MO
288,Sr. Business Analyst (Contact Center),3.6,288,Synechron,5001 to 10000 employees,2001.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,56000.0,88000.0,72000.0,288,New York,NY,NY
290,IT Business Analyst,4.1,290,Mitchell Martin,501 to 1000 employees,1984.0,Company - Private,Staffing & Outsourcing,Business Services,100  500  ,0.0,56000.0,88000.0,72000.0,290,New York,NY,NY
291,Business Analyst II,3.8,291,Apex Systems,1001 to 5000 employees,1995.0,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,2  5  ,1.0,56000.0,88000.0,72000.0,291,New York,NY,VA
292,"Analyst, Business Process Outsourcing",3.5,292,Argo Group US,1001 to 5000 employees,1948.0,Company - Public,Insurance Carriers,Insurance,1  2  ,0.0,56000.0,88000.0,72000.0,292,New York,NY,Bermuda
293,Building Systems Analyst,4.0,293,Steven Winter Associates,51 to 200 employees,1972.0,Company - Private,Energy,"Oil, Gas, Energy & Utilities",10  25  ,0.0,56000.0,88000.0,72000.0,293,New York,NY,CT
294,Senior Business Analyst,3.1,294,Bessemer Trust,501 to 1000 employees,1907.0,Company - Private,Investment Banking & Asset Management,Finance,100  500  ,0.0,56000.0,88000.0,72000.0,294,Woodbridge,NJ,NY
295,Solutions Analyst,3.5,295,Vitech Systems Group Inc,1001 to 5000 employees,1986.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,100  500  ,0.0,56000.0,88000.0,72000.0,295,New York,NY,NY
296,Senior Business Analyst,4.2,296,NJF Global Holdings,51 to 200 employees,2003.0,Company - Private,Staffing & Outsourcing,Business Services,10  25  ,1.0,56000.0,88000.0,72000.0,296,New York,NY,United Kingdom
297,Salesforce Business Analyst,4.8,297,Oloop Technology Solutions,51 to 200 employees,2011.0,Company - Private,Staffing & Outsourcing,Business Services,5  10  ,0.0,56000.0,88000.0,72000.0,297,New York,NY,IL
298,"Business Intelligence Analyst, Smithsonian",3.6,298,ViacomCBS Inc.,10000+ employees,2019.0,Company - Public,Motion Picture Production & Distribution,Media,10  ,0.0,56000.0,88000.0,72000.0,298,New York,NY,NY
299,Business Analyst Expert,2.8,299,PSI International,201 to 500 employees,0.0,Company - Public,IT Services,Information Technology,25  50  ,0.0,56000.0,88000.0,72000.0,299,New York,NY,VA
301,Business Intelligence Analyst,2.0,301,Advance Generation Technologies,1 to 50 employees,0.0,Company - Private,IT Services,Information Technology, 1  ,0.0,56000.0,88000.0,72000.0,301,Florham Park,NJ,NY
302,Salesforce Administrator/ Business Analyst,3.7,302,IBM,10000+ employees,1911.0,Company - Public,IT Services,Information Technology,10  ,0.0,56000.0,88000.0,72000.0,302,New York,NY,NY
303,IT Business Systems Analyst,4.6,303,EDI Staffing,51 to 200 employees,1994.0,Company - Private,Staffing & Outsourcing,Business Services,10  25  ,0.0,56000.0,88000.0,72000.0,303,New York,NY,MA
305,Senior Business Analyst/Project Manager # 154418,3.8,305,Credit Suisse,10000+ employees,1856.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,88000.0,160000.0,124000.0,305,New York,NY,Switzerland
306,Senior Business Analyst – Agency Processing Management,3.4,306,Plymouth Rock Assurance,1001 to 5000 employees,1982.0,Company - Private,Insurance Carriers,Insurance,10  25  ,0.0,88000.0,160000.0,124000.0,306,Woodbridge,NJ,MA
307,Scrum Team Business Analysts,3.7,307,eTeam Inc.,51 to 200 employees,1999.0,Company - Private,Staffing & Outsourcing,Business Services,50  100  ,0.0,88000.0,160000.0,124000.0,307,New York,NY,NJ
308,Risk Management & Capital Adequacy Technical Business Analyst,3.8,308,Mission Staffing,1 to 50 employees,0.0,Company - Private,Staffing & Outsourcing,Business Services,1  5  ,0.0,88000.0,160000.0,124000.0,308,New York,NY,061
309,Technical Business Analyst,5.0,309,"SolGenie Technologies, Inc.",51 to 200 employees,2007.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,10  25  ,0.0,88000.0,160000.0,124000.0,309,New York,NY,GA
311,"Business Analyst, Transaction Advisory Services - Capital Transformation - Strategy & Operations (Manager)(Multiple Positions)",3.8,311,EY,10000+ employees,1989.0,Company - Private,Accounting,Accounting & Legal,10  ,0.0,88000.0,160000.0,124000.0,311,New York,NY,United Kingdom
312,Business Intelligence Analyst,3.2,312,AllianceBernstein,1001 to 5000 employees,1967.0,Company - Public,Investment Banking & Asset Management,Finance,2  5  ,0.0,88000.0,160000.0,124000.0,312,New York,NY,NY
313,Business System Analyst,3.9,313,Diverse Lynx,501 to 1000 employees,2002.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,88000.0,160000.0,124000.0,313,New York,NY,NJ
314,"Business Analyst, Margin",3.9,314,Imagine Software,51 to 200 employees,1993.0,Company - Private,Computer Hardware & Software,Information Technology,10  25  ,0.0,88000.0,160000.0,124000.0,314,New York,NY,NY
315,Business Analyst - AVP - ICG Analytics,3.7,315,Citi,10000+ employees,1812.0,Company - Public,Investment Banking & Asset Management,Finance,10  ,0.0,88000.0,160000.0,124000.0,315,New York,NY,NY
316,Business Systems Analyst,2.2,316,Business Monitor International,51 to 200 employees,1984.0,Company - Private,Publishing,Media,50  100  ,0.0,88000.0,160000.0,124000.0,316,New York,NY,United Kingdom
317,Senior Business Analyst,2.8,317,Katalyst Technologies Inc.,501 to 1000 employees,2011.0,Company - Private,Enterprise Software & Network Solutions,Information Technology,50  100  ,0.0,88000.0,160000.0,124000.0,317,New York,NY,IL
318,Senior Business Analyst,4.0,318,Lorven Technologies Inc,1 to 50 employees,0.0,Company - Private,Accounting,Accounting & Legal, 1  ,0.0,88000.0,160000.0,124000.0,318,New York,NY,NJ
320,Tolling Business Analyst,4.2,320,Gannett Fleming,1001 to 5000 employees,1915.0,Company - Private,Architectural & Engineering Services,Business Services,100  500  ,0.0,80000.0,90000.0,85000.0,320,Los Angeles,CA,PA
321,Analyst,3.6,321,Edmunds.com,501 to 1000 employees,1966.0,Company - Private,Internet,Information Technology,100  500  ,0.0,80000.0,90000.0,85000.0,321,Santa Monica,CA,CA
322,Pricing Analyst,4.0,322,NEXT Trucking,51 to 200 employees,2015.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,50  100  ,1.0,80000.0,90000.0,85000.0,322,El Segundo,CA,CA
323,Product Analyst,3.3,323,Age of Learning,501 to 1000 employees,2007.0,Company - Private,K-12 Education,Education,100  500  ,0.0,80000.0,90000.0,85000.0,323,Glendale,CA,CA
324,Analyst - University Recruiting - Graduates (anticipated hiring July/August),3.1,324,Urban Science,501 to 1000 employees,1977.0,Company - Private,IT Services,Information Technology,100  500  ,0.0,80000.0,90000.0,85000.0,324,Long Beach,CA,MI
326,Graveyard Shift GSOC Analyst,3.8,326,Paramount Pictures,1001 to 5000 employees,1912.0,Subsidiary or Business Segment,Motion Picture Production & Distribution,Media,100  500  ,0.0,80000.0,90000.0,85000.0,326,Hollywood,CA,CA
327,Business Intelligence Analyst,4.0,327,NEXT Trucking,51 to 200 employees,2015.0,Company - Private,Logistics & Supply Chain,Transportation & Logistics,50  100  ,1.0,80000.0,90000.0,85000.0,327,El Segundo,CA,CA
328,Management Analyst I - Global Trade,3.5,328,Raytheon Intelligence & Space,10000+ employees,2020.0,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,10  ,0.0,80000.0,90000.0,85000.0,328,El Segundo,CA,VA
331,Business Manager,4.4,331,Johnsonville Sausage,1001 to 5000 employees,1945.0,Company - Private,Food & Beverage Manufacturing,Manufacturing,1  2  ,0.0,80000.0,90000.0,85000.0,331,Los Angeles,CA,WI
332,Principal Business Analyst,4.4,332,Socalgas,5001 to 10000 employees,1929.0,Subsidiary or Business Segment,Utilities,"Oil, Gas, Energy & Utilities",2  5  ,0.0,80000.0,90000.0,85000.0,332,Los Angeles,CA,CA
334,Senior Analyst,2.7,334,Spin Master Ltd,1001 to 5000 employees,1994.0,Company - Public,Consumer Products Manufacturing,Manufacturing,2  5  ,0.0,80000.0,90000.0,85000.0,334,Los Angeles,CA,Canada
335,Business Analyst,4.0,335,Prosum,201 to 500 employees,1996.0,Company - Private,IT Services,Information Technology,25  50  ,0.0,80000.0,90000.0,85000.0,335,Los Angeles,CA,CA
336,Sr. Business Analyst,3.5,336,Sony Playstation Network,5001 to 10000 employees,1994.0,Subsidiary or Business Segment,Video Games,Media,10  ,0.0,80000.0,90000.0,85000.0,336,Los Angeles,CA,CA
338,Business Analyst,4.1,338,Dell,10000+ employees,1984.0,Company - Public,IT Services,Information Technology,10  ,0.0,80000.0,90000.0,85000.0,338,Inglewood,CA,TX
339,Product Data Analyst,3.2,339,Stamps.com,1001 to 5000 employees,1996.0,Company - Public,Computer Hardware & Software,Information Technology,100  500  ,0.0,80000.0,90000.0,85000.0,339,El Segundo,CA,CA
340,Entry Level Business Analyst,5.0,340,"Staffigo Technical Services, LLC",51 to 200 employees,2008.0,Company - Private,IT Services,Information Technology,50  100  ,0.0,80000.0,90000.0,85000.0,340,Los Angeles,CA,IL
341,Business Analyst,3.4,341,Unico American Corporation,51 to 200 employees,1976.0,Company - Public,Insurance Carriers,Insurance,25  50  ,0.0,80000.0,90000.0,85000.0,341,Calabasas,CA,CA
344,Jr. Business Development Analyst Intern,3.6,344,Nox Solutions,Unknown,0.0,Company - Private,"Department, Clothing, & Shoe Stores",Retail, 1  ,0.0,80000.0,90000.0,85000.0,344,Los Angeles,CA,CA
345,Business Analyst,2.9,345,Evolent Health,1001 to 5000 employees,2011.0,Company - Public,Health Care Services & Hospitals,Health Care,25  50  ,0.0,80000.0,90000.0,85000.0,345,Brea,CA,VA
347,Business Analyst,3.0,347,Apollo Global Management,1001 to 5000 employees,1990.0,Company - Public,Venture Capital & Private Equity,Finance,1  2  ,0.0,80000.0,90000.0,85000.0,347,El Segundo,CA,NY
